"","Date","Open","High","Low","Close","Adj Close","Volume","""t1""","""t2""","""t3""","""t4""","""t5"""
"546",2014-07-02,23.467501,23.514999,23.272499,23.370001,20.841888,113860000,"1","0","1","1","1"
"547",2014-07-03,23.4175,23.525,23.299999,23.5075,20.964514,91567200,"1","1","1","1","1"
"548",2014-07-07,23.535,23.997499,23.525,23.9925,21.397051,225872000,"1","1","0","1","1"
"549",2014-07-08,24.067499,24.200001,23.48,23.8375,21.258812,260888000,"1","0","1","0","1"
"550",2014-07-09,23.860001,23.987499,23.690001,23.8475,21.267729,145744000,"0","0","0","0","0"
"551",2014-07-10,23.440001,23.887501,23.379999,23.76,21.189697,158744000,"1","1","1","1","1"
"552",2014-07-11,23.84,23.9725,23.715,23.805,21.229832,136072000,"1","1","1","1","1"
"553",2014-07-14,23.965,24.2225,23.9125,24.112499,21.504068,171240000,"1","1","0","0","1"
"554",2014-07-15,24.200001,24.2125,23.7575,23.83,21.252125,181911600,"1","1","0","0","1"
"555",2014-07-16,24.2425,24.275,23.684999,23.695,21.131731,213585200,"1","0","0","0","1"
"556",2014-07-17,23.7575,23.82,23.1425,23.272499,20.754934,229192000,"1","0","1","0","1"
"557",2014-07-18,23.405001,23.684999,23.254999,23.6075,21.053698,199952000,"1","1","0","1","1"
"558",2014-07-21,23.747499,23.75,23.43,23.485001,20.94445,156316000,"1","0","1","0","1"
"559",2014-07-22,23.67,23.7225,23.530001,23.68,21.118355,220788000,"1","1","1","1","1"
"560",2014-07-23,23.855,24.469999,23.7925,24.297501,21.669054,371672000,"0","1","0","1","0"
"561",2014-07-24,24.26,24.33,24.105,24.2575,21.633379,182916000,"0","0","1","1","0"
"562",2014-07-25,24.2125,24.459999,24.16,24.4175,21.776075,173876000,"1","1","1","1","1"
"563",2014-07-28,24.455,24.809999,24.387501,24.754999,22.077065,221272000,"1","1","0","1","1"
"564",2014-07-29,24.8325,24.860001,24.5625,24.594999,21.934374,172572000,"1","0","0","0","1"
"565",2014-07-30,24.610001,24.674999,24.4175,24.5375,21.883089,132040000,"0","0","0","0","0"
"566",2014-07-31,24.290001,24.362499,23.8325,23.9,21.314554,227372000,"0","0","1","0","0"
"567",2014-08-01,23.725,24.155001,23.702499,24.032499,21.432724,194044000,"1","1","0","1","1"
"568",2014-08-04,24.092501,24.145,23.7925,23.897499,21.312323,159832000,"0","0","0","0","0"
"569",2014-08-05,23.84,23.92,23.59,23.780001,21.207537,223732000,"0","0","0","0","0"
"570",2014-08-06,23.6875,23.870001,23.6775,23.74,21.171867,154232000,"0","1","0","0","0"
"571",2014-08-07,23.7325,23.987499,23.525,23.620001,21.169624,186844000,"0","0","1","0","0"
"572",2014-08-08,23.565001,23.705,23.32,23.684999,21.227877,167460000,"1","1","1","1","1"
"573",2014-08-11,23.817499,24.02,23.709999,23.997499,21.507959,146340000,"1","1","0","1","1"
"574",2014-08-12,24.01,24.219999,23.9025,23.9925,21.503479,135180000,"1","1","1","1","1"
"575",2014-08-13,24.0375,24.309999,24.01,24.309999,21.788036,127664000,"1","1","1","1","1"
"576",2014-08-14,24.3325,24.3925,24.200001,24.375,21.846294,112464000,"1","1","1","1","1"
"577",2014-08-15,24.475,24.547501,24.215,24.495001,21.953846,195804000,"1","1","1","1","1"
"578",2014-08-18,24.622499,24.842501,24.495001,24.790001,22.218245,190288000,"1","1","1","1","1"
"579",2014-08-19,24.852501,25.17,24.83,25.1325,22.525211,277596000,"0","1","1","1","0"
"580",2014-08-20,25.110001,25.272499,24.987499,25.1425,22.534178,210796000,"1","1","1","1","1"
"581",2014-08-21,25.1425,25.235001,25.0275,25.145,22.536419,133912000,"0","0","1","1","0"
"582",2014-08-22,25.0725,25.3675,25.047501,25.33,22.70223,176736000,"1","1","1","1","1"
"583",2014-08-25,25.4475,25.5425,25.32,25.385,22.75152,161080000,"0","0","0","0","0"
"584",2014-08-26,25.355,25.375,25.215,25.2225,22.605871,132608000,"1","0","1","1","1"
"585",2014-08-27,25.254999,25.6425,25.174999,25.532499,22.883717,209476000,"0","1","1","1","0"
"586",2014-08-28,25.397499,25.695,25.389999,25.5625,22.910606,273840000,"1","1","1","1","1"
"587",2014-08-29,25.715,25.725,25.549999,25.625,22.966621,178380000,"1","1","1","1","1"
"588",2014-09-02,25.764999,25.934999,25.68,25.825001,23.145874,214256000,"0","1","0","0","0"
"589",2014-09-03,25.775,25.799999,24.645,24.735001,22.168951,501684000,"0","0","0","0","0"
"590",2014-09-04,24.7125,25.022499,24.4475,24.530001,21.98522,342872000,"1","0","1","1","1"
"591",2014-09-05,24.700001,24.8475,24.577499,24.7425,22.175669,233828000,"1","1","0","0","1"
"592",2014-09-08,24.825001,24.827499,24.512501,24.59,22.038984,185426800,"1","0","0","0","1"
"593",2014-09-09,24.77,25.77,24.035,24.497499,21.956085,759385200,"1","0","1","1","1"
"594",2014-09-10,24.502501,25.2775,24.440001,25.25,22.630526,403478400,"0","1","1","1","0"
"595",2014-09-11,25.102501,25.360001,24.905001,25.3575,22.726871,249412400,"0","1","1","1","0"
"596",2014-09-12,25.3025,25.547501,25.27,25.415001,22.778408,250504400,"1","1","0","1","1"
"597",2014-09-15,25.702499,25.762501,25.360001,25.407499,22.771687,245266000,"0","0","0","0","0"
"598",2014-09-16,24.950001,25.315001,24.7225,25.215,22.599154,267632400,"1","1","1","1","1"
"599",2014-09-17,25.317499,25.450001,25.147499,25.395,22.760475,243706000,"1","1","1","1","1"
"600",2014-09-18,25.4825,25.5875,25.389999,25.4475,22.807533,149197600,"1","1","0","0","1"
"601",2014-09-19,25.5725,25.5875,25.125,25.24,22.621559,283609600,"1","0","1","0","1"
"602",2014-09-22,25.450001,25.535,25.145,25.264999,22.643963,211153600,"0","0","1","1","0"
"603",2014-09-23,25.15,25.735001,25.135,25.66,22.997982,253608800,"0","1","0","1","0"
"604",2014-09-24,25.540001,25.7125,25.299999,25.4375,22.798569,240687200,"0","0","0","0","0"
"605",2014-09-25,25.127501,25.1775,24.43,24.467501,21.929199,400368000,"1","0","1","1","1"
"606",2014-09-26,24.6325,25.1875,24.6,25.1875,22.574507,249482000,"0","1","0","1","0"
"607",2014-09-29,24.6625,25.110001,24.657499,25.0275,22.431101,199065200,"1","1","1","1","1"
"608",2014-09-30,25.202499,25.385,25.1325,25.1875,22.574507,221056400,"0","0","0","0","0"
"609",2014-10-01,25.147499,25.172501,24.674999,24.795,22.222729,205965200,"1","0","1","0","1"
"610",2014-10-02,24.817499,25.055,24.51,24.975,22.384048,191031200,"0","1","0","1","0"
"611",2014-10-03,24.860001,25.0525,24.76,24.905001,22.321314,173878400,"1","1","1","1","1"
"612",2014-10-06,24.987499,25.1625,24.855,24.905001,22.321314,148204800,"0","0","0","0","0"
"613",2014-10-07,24.8575,25.030001,24.682501,24.6875,22.126377,168376800,"1","0","1","1","1"
"614",2014-10-08,24.690001,25.2775,24.577499,25.200001,22.585711,229618800,"1","1","1","1","1"
"615",2014-10-09,25.385,25.594999,25.1525,25.254999,22.635004,309506000,"0","0","0","0","0"
"616",2014-10-10,25.172501,25.5075,25.075001,25.182501,22.570023,265326400,"1","1","0","0","1"
"617",2014-10-13,25.3325,25.445,24.952499,24.952499,22.363882,214333600,"1","0","0","0","1"
"618",2014-10-14,25.0975,25.129999,24.6425,24.6875,22.126377,254754400,"0","0","0","0","0"
"619",2014-10-15,24.4925,24.7875,23.795,24.385,21.855263,403734400,"0","0","0","0","0"
"620",2014-10-16,23.887501,24.43,23.852501,24.065001,21.568455,288618000,"1","1","1","1","1"
"621",2014-10-17,24.375,24.75,24.202499,24.4175,21.884386,272718800,"1","1","1","1","1"
"622",2014-10-20,24.58,24.99,24.555,24.940001,22.35268,310069200,"1","1","1","1","1"
"623",2014-10-21,25.754999,25.754999,25.317499,25.6175,22.959902,378495600,"1","0","1","0","1"
"624",2014-10-22,25.709999,26.0275,25.65,25.747499,23.076406,273052400,"1","1","1","1","1"
"625",2014-10-23,26.02,26.262501,25.907499,26.2075,23.488695,284298800,"1","1","1","1","1"
"626",2014-10-24,26.295,26.372499,26.1325,26.305,23.576075,188215600,"0","0","0","0","0"
"627",2014-10-27,26.2125,26.370001,26.174999,26.2775,23.55143,136750800,"1","1","1","1","1"
"628",2014-10-28,26.35,26.684999,26.3375,26.684999,23.916649,192243600,"0","1","1","1","0"
"629",2014-10-29,26.6625,26.842501,26.59,26.834999,24.05109,210751600,"0","1","0","1","0"
"630",2014-10-30,26.74,26.8375,26.475,26.745001,23.970428,162619200,"1","1","1","1","1"
"631",2014-10-31,27.002501,27.01,26.8025,27,24.198969,178557200,"1","1","1","1","1"
"632",2014-11-03,27.055,27.575001,27.002501,27.35,24.512672,209130400,"0","1","0","1","0"
"633",2014-11-04,27.34,27.372499,26.93,27.15,24.333412,166297600,"1","0","1","0","1"
"634",2014-11-05,27.275,27.325001,27.032499,27.215,24.39167,149743600,"0","0","0","0","0"
"635",2014-11-06,27.15,27.1975,26.950001,27.174999,24.461428,139874000,"1","1","1","1","1"
"636",2014-11-07,27.1875,27.33,27.137501,27.252501,24.531191,134766000,"1","1","0","1","1"
"637",2014-11-10,27.254999,27.3325,27.1675,27.2075,24.490683,108782000,"0","0","1","1","0"
"638",2014-11-11,27.174999,27.4375,27.1,27.424999,24.686464,109769200,"0","1","1","1","0"
"639",2014-11-12,27.344999,27.8575,27.342501,27.8125,25.035273,187769600,"1","1","1","1","1"
"640",2014-11-13,27.950001,28.362499,27.9,28.205,25.388584,238091600,"1","1","1","1","1"
"641",2014-11-14,28.2875,28.547501,27.8025,28.545,25.69463,176254400,"1","1","0","1","1"
"642",2014-11-17,28.567499,29.32,28.325001,28.497499,25.651873,186986800,"0","0","1","1","0"
"643",2014-11-18,28.485001,28.922501,28.4725,28.8675,25.984926,176896000,"0","1","0","1","0"
"644",2014-11-19,28.860001,28.934999,28.450001,28.6675,25.804897,167476800,"1","0","1","1","1"
"645",2014-11-20,28.727501,29.215,28.7125,29.077499,26.173962,173582000,"1","1","1","1","1"
"646",2014-11-21,29.377501,29.3925,29.0075,29.1175,26.209963,228717200,"1","0","1","1","1"
"647",2014-11-24,29.2125,29.692499,29.155001,29.657499,26.696041,189803200,"1","1","0","1","1"
"648",2014-11-25,29.7675,29.9375,29.362499,29.4,26.464256,275361600,"1","0","1","0","1"
"649",2014-11-26,29.485001,29.775,29.4575,29.75,26.779303,163073200,"1","1","0","1","1"
"650",2014-11-28,29.817499,29.85,29.512501,29.7325,26.763556,99257600,"0","0","0","0","0"
"651",2014-12-01,29.702499,29.8125,27.817499,28.7675,25.894915,335256000,"0","0","0","0","0"
"652",2014-12-02,28.375,28.9375,28.1875,28.657499,25.795895,237395600,"1","1","1","1","1"
"653",2014-12-03,28.9375,29.0875,28.7775,28.9825,26.088444,172253600,"0","1","0","0","0"
"654",2014-12-04,28.942499,29.299999,28.8225,28.872499,25.989429,168178000,"1","1","0","0","1"
"655",2014-12-05,28.997499,29.02,28.66,28.75,25.879164,153275600,"0","0","0","0","0"
"656",2014-12-08,28.525,28.6625,27.905001,28.1,25.294062,230659600,"0","0","1","1","0"
"657",2014-12-09,27.547501,28.575001,27.3375,28.530001,25.681128,240832000,"1","1","0","1","1"
"658",2014-12-10,28.602501,28.7125,27.885,27.987499,25.192802,178261200,"1","0","0","0","1"
"659",2014-12-11,28.065001,28.450001,27.834999,27.905001,25.118542,165606800,"0","0","0","0","0"
"660",2014-12-12,27.615,27.967501,27.395,27.432501,24.69322,224112400,"1","1","0","0","1"
"661",2014-12-15,27.674999,27.9,26.5875,27.057501,24.355659,268872400,"0","0","0","0","0"
"662",2014-12-16,26.592501,27.540001,26.565001,26.6875,24.02261,243162800,"1","1","1","1","1"
"663",2014-12-17,26.780001,27.459999,26.705,27.352501,24.621216,213647200,"1","1","1","1","1"
"664",2014-12-18,27.967501,28.1625,27.665001,28.1625,25.350325,236024800,"0","1","0","0","0"
"665",2014-12-19,28.065001,28.309999,27.915001,27.945,25.154541,353719200,"1","0","1","1","1"
"666",2014-12-22,28.040001,28.372499,27.9925,28.235001,25.415581,180670000,"1","1","0","1","1"
"667",2014-12-23,28.307501,28.3325,28.115,28.135,25.325569,104113600,"1","0","0","0","1"
"668",2014-12-24,28.145,28.1775,28.002501,28.002501,25.206305,57918400,"1","0","1","1","1"
"669",2014-12-26,28.025,28.629999,28.002501,28.497499,25.651873,134884000,"0","1","0","1","0"
"670",2014-12-29,28.4475,28.692499,28.424999,28.477501,25.633867,110395600,"0","0","0","0","0"
"671",2014-12-30,28.41,28.48,28.0275,28.129999,25.32107,119526000,"1","0","0","0","1"
"672",2014-12-31,28.205,28.282499,27.5525,27.594999,24.839495,165613600,"1","0","0","0","1"
"673",2015-01-02,27.8475,27.860001,26.8375,27.3325,24.603205,212818400,"0","0","0","0","0"
"674",2015-01-05,27.0725,27.1625,26.352501,26.5625,23.910093,257142000,"1","0","1","0","1"
"675",2015-01-06,26.635,26.8575,26.157499,26.565001,23.912342,263188400,"1","1","1","1","1"
"676",2015-01-07,26.799999,27.049999,26.674999,26.9375,24.247643,160423600,"1","1","1","1","1"
"677",2015-01-08,27.307501,28.0375,27.174999,27.9725,25.1793,237458000,"1","1","1","1","1"
"678",2015-01-09,28.1675,28.3125,27.5525,28.002501,25.206305,214798000,"1","0","0","0","1"
"679",2015-01-12,28.15,28.157499,27.200001,27.3125,24.585209,198603200,"1","0","1","0","1"
"680",2015-01-13,27.8575,28.200001,27.227501,27.555,24.803486,268367600,"0","0","0","0","0"
"681",2015-01-14,27.26,27.622499,27.125,27.450001,24.708975,195826400,"1","1","0","0","1"
"682",2015-01-15,27.5,27.514999,26.665001,26.705,24.038368,240056000,"1","0","0","0","1"
"683",2015-01-16,26.7575,26.895,26.299999,26.497499,23.851578,314053200,"1","1","1","1","1"
"684",2015-01-20,26.959999,27.2425,26.625,27.18,24.465935,199599600,"1","1","1","1","1"
"685",2015-01-21,27.237499,27.764999,27.067499,27.387501,24.652716,194303600,"1","1","1","1","1"
"686",2015-01-22,27.565001,28.1175,27.43,28.1,25.294062,215185600,"0","1","1","1","0"
"687",2015-01-23,28.075001,28.4375,27.8825,28.245001,25.424587,185859200,"1","1","1","1","1"
"688",2015-01-26,28.434999,28.59,28.200001,28.275,25.451593,222460000,"0","0","0","0","0"
"689",2015-01-27,28.105,28.120001,27.2575,27.285,24.560444,382274800,"1","1","1","1","1"
"690",2015-01-28,29.407499,29.530001,28.827499,28.827499,25.948914,585908400,"1","0","1","1","1"
"691",2015-01-29,29.08,29.797501,28.889999,29.725,26.7568,337745600,"0","1","0","1","0"
"692",2015-01-30,29.6,30,29.2125,29.290001,26.365238,334982000,"1","0","1","1","1"
"693",2015-02-02,29.512501,29.7925,29.02,29.657499,26.696041,250956400,"0","1","1","1","0"
"694",2015-02-03,29.625,29.772499,29.4025,29.6625,26.700541,207662800,"0","1","1","1","0"
"695",2015-02-04,29.625,30.127501,29.577499,29.889999,26.905321,280598800,"1","1","1","1","1"
"696",2015-02-05,30.004999,30.057501,29.8125,29.985001,27.097364,168984800,"1","1","0","0","1"
"697",2015-02-06,30.004999,30.0625,29.612499,29.7325,26.869179,174826400,"0","0","1","0","0"
"698",2015-02-09,29.637501,29.959999,29.6075,29.93,27.047659,155559200,"1","1","1","1","1"
"699",2015-02-10,30.0425,30.5375,30.040001,30.504999,27.567284,248034000,"1","1","1","1","1"
"700",2015-02-11,30.692499,31.23,30.625,31.219999,28.213425,294247200,"1","1","1","1","1"
"701",2015-02-12,31.514999,31.870001,31.3925,31.615,28.570389,297898000,"1","1","1","1","1"
"702",2015-02-13,31.82,31.82,31.4125,31.77,28.710459,217088800,"1","1","1","1","1"
"703",2015-02-17,31.872499,32.220001,31.73,31.9575,28.879908,252609600,"0","1","1","1","0"
"704",2015-02-18,31.907499,32.195,31.862499,32.18,29.080975,179566800,"0","1","0","1","0"
"705",2015-02-19,32.119999,32.2575,32.0825,32.112499,29.019974,149449600,"1","1","1","1","1"
"706",2015-02-20,32.154999,32.375,32.012501,32.375,29.257195,195793600,"1","1","1","1","1"
"707",2015-02-23,32.505001,33.25,32.415001,33.25,30.047932,283896400,"0","1","0","1","0"
"708",2015-02-24,33.235001,33.400002,32.7925,33.0425,29.860415,276912400,"0","0","0","0","0"
"709",2015-02-25,32.889999,32.900002,32.037498,32.197498,29.096786,298846800,"1","0","1","0","1"
"710",2015-02-26,32.197498,32.717499,31.6525,32.605,29.465055,365150000,"0","1","0","0","0"
"711",2015-02-27,32.5,32.642502,32.060001,32.115002,29.022236,248059200,"1","0","1","0","1"
"712",2015-03-02,32.3125,32.57,32.075001,32.272499,29.16457,192386800,"0","0","1","1","0"
"713",2015-03-03,32.240002,32.380001,32.022499,32.34,29.225571,151265200,"0","1","0","0","0"
"714",2015-03-04,32.275002,32.389999,32.080002,32.134998,29.040312,126665200,"1","0","0","0","1"
"715",2015-03-05,32.145,32.1875,31.440001,31.602501,28.559088,226068400,"1","0","1","0","1"
"716",2015-03-06,32.099998,32.342499,31.565001,31.65,28.60202,291368400,"1","0","1","0","1"
"717",2015-03-09,31.99,32.392502,31.264999,31.785,28.724018,354114000,"0","0","0","0","0"
"718",2015-03-10,31.602501,31.805,30.950001,31.127501,28.129831,275426400,"1","0","0","0","1"
"719",2015-03-11,31.1875,31.192499,30.5275,30.559999,27.616983,275756000,"1","0","1","0","1"
"720",2015-03-12,30.577499,31.225,30.407499,31.112499,28.116278,193450800,"0","1","0","1","0"
"721",2015-03-13,31.1,31.35,30.645,30.897499,27.921989,207309200,"1","0","1","1","1"
"722",2015-03-16,30.969999,31.237499,30.717501,31.237499,28.229244,143497200,"1","1","1","1","1"
"723",2015-03-17,31.475,31.83,31.4125,31.76,28.701424,204092400,"0","1","1","1","0"
"724",2015-03-18,31.75,32.290001,31.592501,32.1175,29.024496,261083600,"1","1","0","1","1"
"725",2015-03-19,32.1875,32.3125,31.85,31.875,28.805347,183238000,"1","0","0","0","1"
"726",2015-03-20,32.0625,32.099998,31.290001,31.475,28.443869,274780400,"1","0","1","0","1"
"727",2015-03-23,31.780001,31.9625,31.629999,31.8025,28.739832,150838800,"1","1","0","0","1"
"728",2015-03-24,31.807501,32.009998,31.639999,31.672501,28.622355,131369200,"0","0","0","0","0"
"729",2015-03-25,31.635,31.705,30.844999,30.844999,27.874538,206620800,"0","0","1","0","0"
"730",2015-03-26,30.690001,31.219999,30.65,31.059999,28.06884,190291600,"1","1","0","1","1"
"731",2015-03-27,31.1425,31.174999,30.727501,30.8125,27.845175,158184800,"1","0","1","1","1"
"732",2015-03-30,31.012501,31.6,31,31.592501,28.550056,188398800,"0","1","0","1","0"
"733",2015-03-31,31.522499,31.622499,31.09,31.1075,28.111765,168362400,"1","0","0","0","1"
"734",2015-04-01,31.205,31.280001,30.775,31.0625,28.071098,162485600,"1","1","1","1","1"
"735",2015-04-02,31.2575,31.389999,31.047501,31.33,28.312834,128880400,"0","0","1","1","0"
"736",2015-04-06,31.1175,31.877501,31.0825,31.8375,28.77146,148776000,"1","1","0","1","1"
"737",2015-04-07,31.91,32.029999,31.495001,31.502501,28.468721,140049200,"0","0","0","0","0"
"738",2015-04-08,31.4625,31.6,31.2425,31.4,28.376095,149316800,"1","1","1","1","1"
"739",2015-04-09,31.4625,31.645,31.165001,31.639999,28.5
